Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 11/29  12:00:00,965.5741345,31.60833917,0,0,448.5665436,448.5665436,176.0152786,154.2442057,21.77107295,
 11/29  13:00:00,915.864479,31.72423802,0,0,448.5665436,398.7258165,192.1375069,167.3700279,24.76747899,
 11/29  14:00:00,964.8558388,30.91720272,0,0,448.5665436,448.5665436,148.4991799,124.1070192,24.3921607,
 11/29  15:00:00,964.2014306,30.29682734,0,0,448.5665436,448.5665436,113.4711246,98.07442632,15.3966983,
 11/29  16:00:00,963.0939396,29.18380671,0,0,448.5665436,448.5665436,120.8201037,105.4303466,15.38975706,
 11/29  17:00:00,1054.662954,29.09957203,0,0,448.5665436,448.5665436,172.0339048,152.1625048,19.87139996,
 11/29  18:00:00,950.4017677,29.09957203,0,0,348.8850895,398.7258165,234.0489308,220.8972224,13.15170832,
 11/29  19:00:00,751.1545788,29.09957203,0,0,249.2036353,299.0443624,364.5426151,355.7841254,8.758489759,
 11/29  20:00:00,726.8227716,29.09957203,0,0,249.2036353,299.0443624,488.6727632,482.1159065,6.556856682,
 11/29  21:00:00,577.4120399,29.09957203,0,0,149.5221812,249.2036353,602.025972,593.2830291,8.742942893,
 11/29  22:00:00,553.0564971,29.09957203,0,0,149.5221812,249.2036353,680.768548,676.4032853,4.365262742,
 11/29  23:00:00,349.356864,0,0,0,49.84072707,199.3629083,2.190204952,0,2.190204952,
 11/29  24:00:00,299.9921046,0,0,0,24.92036353,199.3629083,2.190131654,0,2.190131654,
 11/30  01:00:00,287.7699094,0,0,0,24.92036353,199.3629083,2.190066348,0,2.190066348,
 11/30  02:00:00,287.7699094,0,0,0,24.92036353,199.3629083,2.189997629,0,2.189997629,
 11/30  03:00:00,288.9504124,1.175362863,0,0,24.92036353,199.3629083,7.592367851,5.402098564,2.190269287,
 11/30  04:00:00,289.7403989,1.958938105,0,0,24.92036353,199.3629083,14.34027797,12.15007867,2.190199299,
 11/30  05:00:00,301.5705755,1.567150484,0,0,24.92036353,199.3629083,16.27521602,11.9148182,4.360397819,
 11/30  06:00:00,351.3354342,1.958938105,0,0,49.84072707,199.3629083,21.33052781,19.1375446,2.192983208,
 11/30  07:00:00,428.2102875,29.09957203,0,0,49.84072707,199.3629083,873.8163575,869.4522966,4.364060867,
 11/30  08:00:00,501.3006864,29.09957203,0,0,149.5221812,199.3629083,1059.423803,1050.67355,8.750252689,
 11/30  09:00:00,1049.014806,29.09957203,0,0,448.5665436,448.5665436,520.7206726,505.3150542,15.40561844,
 11/30  10:00:00,1012.082807,29.10749783,0,0,448.5665436,448.5665436,267.2537805,249.6277843,17.62599618,
 11/30  11:00:00,964.4587815,30.46938026,0,0,448.5665436,448.5665436,179.8884295,162.2547909,17.63363863,
 11/30  12:00:00,966.326625,32.36464535,0,0,448.5665436,448.5665436,157.4511125,135.3405023,22.11061013,
 11/30  13:00:00,916.8813735,32.75057608,0,0,448.5665436,398.7258165,167.304739,142.8870038,24.41773521,
 11/30  14:00:00,966.5083604,32.59301288,0,0,448.5665436,448.5665436,116.783513,90.1739571,26.60955589,
 11/30  15:00:00,965.3873675,31.50995804,0,0,448.5665436,448.5665436,77.80587864,62.40966782,15.39621082,
 11/30  16:00:00,963.5087569,29.62475727,0,0,448.5665436,448.5665436,83.45258287,70.25955779,13.19302507,
 11/30  17:00:00,1054.641462,29.09957203,0,0,448.5665436,448.5665436,140.4942516,118.4103232,22.08392831,
 11/30  18:00:00,950.3586418,29.09957203,0,0,348.8850895,398.7258165,171.2670081,160.2998691,10.96713893,
 11/30  19:00:00,751.0451063,29.09957203,0,0,249.2036353,299.0443624,227.4231427,218.6643453,8.75879743,
 11/30  20:00:00,726.6269328,29.09957203,0,0,249.2036353,299.0443624,262.516253,253.7797704,8.736482614,
 11/30  21:00:00,577.2116633,29.09957203,0,0,149.5221812,249.2036353,380.9913776,374.4285228,6.562854801,
 11/30  22:00:00,552.842102,29.09957203,0,0,149.5221812,249.2036353,468.1776276,463.8121065,4.365521148,
 11/30  23:00:00,349.3568662,0,0,0,49.84072707,199.3629083,2.190268847,0,2.190268847,
 11/30  24:00:00,299.9921071,0,0,0,24.92036353,199.3629083,2.19003039,0,2.19003039,
 12/01  01:00:00,287.7699122,0,0,0,24.92036353,199.3629083,2.189967474,0,2.189967474,
 12/01  02:00:00,287.7699122,0,0,0,24.92036353,199.3629083,4.360423087,0,4.360423087,
 12/01  03:00:00,287.769912,0,0,0,24.92036353,199.3629083,2.190116098,0,2.190116098,
 12/01  04:00:00,288.5566304,0.783575242,0,0,24.92036353,199.3629083,5.680788685,3.490736058,2.190052627,
 12/01  05:00:00,301.566834,1.567150484,0,0,24.92036353,199.3629083,10.60460302,8.414357466,2.190245554,
 12/01  06:00:00,351.330455,1.958938105,0,0,49.84072707,199.3629083,19.01995542,14.6544724,4.365483019,
 12/01  07:00:00,428.1371753,29.09957203,0,0,49.84072707,199.3629083,845.318881,843.126907,2.19197394,
 12/01  08:00:00,501.2923274,29.09957203,0,0,149.5221812,199.3629083,1102.904054,1094.152102,8.751951081,
 12/01  09:00:00,1049.160399,29.09957203,0,0,448.5665436,448.5665436,668.1217474,650.5192766,17.60247081,
 12/01  10:00:00,1012.294734,29.11651324,0,0,448.5665436,448.5665436,447.6884255,430.0616157,17.62680978,
 12/01  11:00:00,964.6020596,30.44960355,0,0,448.5665436,448.5665436,322.5404133,304.9072391,17.63317422,
 12/01  12:00:00,966.2993259,32.25488835,0,0,448.5665436,448.5665436,225.7991219,205.8965974,19.90252449,
 12/01  13:00:00,916.9714678,32.76868455,0,0,448.5665436,398.7258165,231.5408785,204.8886237,26.65225481,
 12/01  14:00:00,966.6663418,32.68690128,0,0,448.5665436,448.5665436,172.650764,148.2570969,24.39366715,
 12/01  15:00:00,965.3056997,31.36599501,0,0,448.5665436,448.5665436,136.2513502,120.8537023,15.39764786,
 12/01  16:00:00,963.4828119,29.49305218,0,0,448.5665436,448.5665436,187.0054539,171.6142803,15.39117361,
 12/01  17:00:00,1054.822741,29.09957203,0,0,448.5665436,448.5665436,311.7105344,291.83286,19.87767441,
 12/01  18:00:00,950.5840879,29.09957203,0,0,348.8850895,398.7258165,385.6696262,372.5141321,13.15549408,
 12/01  19:00:00,751.2837544,29.09957203,0,0,249.2036353,299.0443624,444.5723482,435.8138097,8.758538568,
 12/01  20:00:00,726.8732397,29.09957203,0,0,249.2036353,299.0443624,477.9380068,471.380135,6.5578718,
 12/01  21:00:00,577.4230129,29.09957203,0,0,149.5221812,249.2036353,549.9069927,541.1622847,8.744708059,
 12/01  22:00:00,553.0644625,29.09957203,0,0,149.5221812,249.2036353,630.6952911,626.32971,4.365581095,
 12/01  23:00:00,349.3568687,0,0,0,49.84072707,199.3629083,2.190206296,0,2.190206296,
 12/01  24:00:00,299.9921096,0,0,0,24.92036353,199.3629083,2.190143027,0,2.190143027,
 12/02  01:00:00,237.9291876,0,0,0,24.92036353,149.5221812,2.190085908,0,2.190085908,
 12/02  02:00:00,237.9291878,0,0,0,24.92036353,149.5221812,2.190027136,0,2.190027136,
 12/02  03:00:00,238.7160403,0.783575242,0,0,24.92036353,149.5221812,7.542324674,3.181765034,4.36055964,
 12/02  04:00:00,239.5037942,1.567150484,0,0,24.92036353,149.5221812,9.43481535,7.244623436,2.190191914,
 12/02  05:00:00,252.1226215,1.958938105,0,0,24.92036353,149.5221812,14.15496299,11.96469165,2.190271341,
 12/02  06:00:00,276.1756807,1.567150484,0,0,24.92036353,149.5221812,15.35803053,10.99194773,4.366082805,
 12/02  07:00:00,428.1401214,29.09957203,0,0,49.84072707,199.3629083,754.9875754,752.7955415,2.192033874,
 12/02  08:00:00,401.4261352,29.09957203,0,0,49.84072707,199.3629083,863.5729209,857.026397,6.546523941,
 12/02  09:00:00,650.3128806,29.09957203,0,0,249.2036353,249.2036353,555.0201767,548.4619555,6.55822115,
 12/02  10:00:00,613.4519807,29.09957203,0,0,249.2036353,249.2036353,374.1288341,365.3694657,8.759368361,
 12/02  11:00:00,564.5390824,29.1704059,0,0,249.2036353,249.2036353,290.8422536,282.0888576,8.75339604,
 12/02  12:00:00,566.1952018,30.87806204,0,0,249.2036353,249.2036353,245.8319126,234.8794,10.95251263,
 12/02  13:00:00,566.2523948,30.9605377,0,0,249.2036353,249.2036353,226.8140384,215.874861,10.93917735,
 12/02  14:00:00,564.5993953,29.3237854,0,0,249.2036353,249.2036353,212.4911226,203.7399896,8.751132978,
 12/02  15:00:00,315.1887724,29.09957203,0,0,74.7610906,174.4425447,234.7405235,228.1826959,6.557827574,
 12/02  16:00:00,315.2065161,29.09957203,0,0,74.7610906,174.4425447,258.9351954,252.3824467,6.552748688,
 12/02  17:00:00,406.9259594,29.09957203,0,0,74.7610906,174.4425447,387.3742282,380.8190632,6.555165004,
 12/02  18:00:00,377.5553106,29.09957203,0,0,24.92036353,149.5221812,595.7401015,593.5483443,2.191757227,
 12/02  19:00:00,347.9299462,0,0,0,24.92036353,149.5221812,4.364063886,0,4.364063886,
 12/02  20:00:00,323.4855502,0,0,0,24.92036353,149.5221812,2.192024891,0,2.192024891,
 12/02  21:00:00,323.4855504,0,0,0,24.92036353,149.5221812,4.363852769,0,4.363852769,
 12/02  22:00:00,299.0421325,0,0,0,24.92036353,149.5221812,4.367625235,0,4.367625235,
 12/02  23:00:00,274.5957809,0,0,0,24.92036353,149.5221812,2.190166114,0,2.190166114,
 12/02  24:00:00,250.9378434,0.783575242,0,0,24.92036353,149.5221812,5.458927723,3.268819854,2.190107869,
 12/03  01:00:00,239.5027244,1.567150484,0,0,24.92036353,149.5221812,9.985256814,7.796133673,2.189123141,
 12/03  02:00:00,239.8998621,1.958938105,0,0,24.92036353,149.5221812,16.06066102,13.87133783,2.189323187,
 12/03  03:00:00,239.5071008,1.567150484,0,0,24.92036353,149.5221812,14.96207868,12.77272224,2.189356438,
 12/03  04:00:00,239.9049429,1.958938105,0,0,24.92036353,149.5221812,21.84455053,19.6553866,2.189163935,
 12/03  05:00:00,251.7338098,1.567150484,0,0,24.92036353,149.5221812,20.09530251,17.90593686,2.189365651,
 12/03  06:00:00,276.5820584,1.958938105,0,0,24.92036353,149.5221812,34.29043828,29.92636143,4.364076853,
 12/03  07:00:00,325.0727817,1.567150484,0,0,24.92036353,149.5221812,26.62324787,24.43386118,2.189386697,
 12/03  08:00:00,298.6594856,1.958938105,0,0,24.92036353,149.5221812,40.73688689,38.54757954,2.189307348,
 12/03  09:00:00,298.2501899,1.567150484,0,0,24.92036353,149.5221812,20.87470553,18.68530893,2.189396598,
 12/03  10:00:00,261.978646,1.958938105,0,0,24.92036353,149.5221812,24.49643413,22.30714481,2.189289324,
 12/03  11:00:00,212.6900219,1.567150484,0,0,24.92036353,149.5221812,13.25199482,13.23199482,0.02,
 12/03  12:00:00,213.0841553,1.958938105,0,0,24.92036353,149.5221812,19.12390038,14.7618529,4.362047474,
 12/03  13:00:00,224.3595125,13.23884841,0,0,24.92036353,149.5221812,11.8415571,9.650335417,2.191221678,
 12/03  14:00:00,213.0828586,1.958938105,0,0,24.92036353,149.5221812,16.03054909,11.66248369,4.368065403,
 12/03  15:00:00,212.6868852,1.567150484,0,0,24.92036353,149.5221812,12.97346174,8.610978161,4.362483579,
 12/03  16:00:00,213.0807341,1.958938105,0,0,24.92036353,149.5221812,14.22220365,12.03301608,2.189187572,
 12/03  17:00:00,304.2952892,1.567150484,0,0,24.92036353,149.5221812,11.1768656,11.1568656,0.02,
 12/03  18:00:00,349.9027216,1.958938105,0,0,24.92036353,149.5221812,19.40687689,17.21748716,2.18938973,
 12/03  19:00:00,349.5095246,1.567150484,0,0,24.92036353,149.5221812,17.82602084,15.63671107,2.189309766,
 12/03  20:00:00,325.4639822,1.958938105,0,0,24.92036353,149.5221812,25.78688205,23.5974823,2.189399743,
 12/03  21:00:00,325.069536,1.567150484,0,0,24.92036353,149.5221812,22.80267498,20.61352323,2.189151759,
 12/03  22:00:00,301.0267726,1.958938105,0,0,24.92036353,149.5221812,34.42048285,30.05616521,4.364317643,
 12/03  23:00:00,276.184274,1.567150484,0,0,24.92036353,149.5221812,26.79331015,24.60413627,2.189173875,
 12/03  24:00:00,252.1410978,1.958938105,0,0,24.92036353,149.5221812,37.42720072,35.23782463,2.189376085,
 12/04  01:00:00,289.3600965,1.567150484,0,0,24.92036353,199.3629083,28.14675062,25.95660913,2.190141484,
 12/04  02:00:00,289.7622213,1.958938105,0,0,24.92036353,199.3629083,39.78911289,37.59902029,2.190092605,
 12/04  03:00:00,289.3636255,1.567150484,0,0,24.92036353,199.3629083,32.1017765,29.91145692,2.190319583,
 12/04  04:00:00,289.7656306,1.958938105,0,0,24.92036353,199.3629083,43.57460916,41.38427127,2.190337891,
 12/04  05:00:00,301.586072,1.567150484,0,0,24.92036353,199.3629083,34.51068533,30.15008536,4.360599969,
 12/04  06:00:00,351.3540901,1.958938105,0,0,49.84072707,199.3629083,43.56627603,41.37358737,2.192688654,
 12/04  07:00:00,428.5870188,29.09957203,0,0,49.84072707,199.3629083,1282.935537,1278.571147,4.364390533,
 12/04  08:00:00,501.1320489,29.09957203,0,0,149.5221812,199.3629083,953.1994774,944.4473555,8.752121983,
 12/04  09:00:00,1048.856781,29.09957203,0,0,448.5665436,448.5665436,418.8671396,403.4611808,15.40595875,
 12/04  10:00:00,1012.054401,29.09957203,0,0,448.5665436,448.5665436,281.7463369,264.1158634,17.63047342,
 12/04  11:00:00,963.9004638,29.88463278,0,0,448.5665436,448.5665436,233.6281982,213.7894959,19.83870236,
 12/04  12:00:00,964.9504471,30.96311367,0,0,448.5665436,448.5665436,201.508823,181.6021751,19.9066478,
 12/04  13:00:00,913.4248974,29.26202625,0,0,448.5665436,398.7258165,223.6916113,197.0335206,26.65809077,
 12/04  14:00:00,963.0637777,29.09957203,0,0,448.5665436,448.5665436,180.9680765,156.5706217,24.39745478,
 12/04  15:00:00,963.4107183,29.49142227,0,0,448.5665436,448.5665436,135.4952574,117.8977629,17.59749454,
 12/04  16:00:00,963.0360761,29.12713459,0,0,448.5665436,448.5665436,121.4388437,107.3908972,14.04794645,
 12/04  17:00:00,1054.653277,29.09957203,0,0,448.5665436,448.5665436,166.9577721,145.7286023,21.22916978,
 12/04  18:00:00,950.3661032,29.09957203,0,0,348.8850895,398.7258165,197.4418345,186.4745971,10.96723746,
 12/04  19:00:00,751.0447386,29.09957203,0,0,249.2036353,299.0443624,251.4260383,240.4819466,10.94409171,
 12/04  20:00:00,726.6200158,29.09957203,0,0,249.2036353,299.0443624,276.5131056,269.9547896,6.558316013,
 12/04  21:00:00,577.1531658,29.09957203,0,0,149.5221812,249.2036353,346.8940335,338.1501152,8.743918251,
 12/04  22:00:00,552.7337771,29.09957203,0,0,149.5221812,249.2036353,378.6611443,376.4685017,2.192642562,
 12/04  23:00:00,349.3568769,0,0,0,49.84072707,199.3629083,4.360440857,0,4.360440857,
 12/04  24:00:00,299.9921177,0,0,0,24.92036353,199.3629083,2.190078608,0,2.190078608,
 12/05  01:00:00,287.7699223,0,0,0,24.92036353,199.3629083,2.190038046,0,2.190038046,
 12/05  02:00:00,287.7699222,0,0,0,24.92036353,199.3629083,2.190337886,0,2.190337886,
 12/05  03:00:00,287.7699222,0,0,0,24.92036353,199.3629083,2.190294006,0,2.190294006,
 12/05  04:00:00,287.7699224,0,0,0,24.92036353,199.3629083,2.190250231,0,2.190250231,
 12/05  05:00:00,301.1726712,1.175362863,0,0,24.92036353,199.3629083,10.69157892,6.331209466,4.360369456,
 12/05  06:00:00,350.9337363,1.567150484,0,0,49.84072707,199.3629083,12.24498856,10.05183413,2.193154424,
 12/05  07:00:00,428.1067846,29.09957203,0,0,49.84072707,199.3629083,889.0734939,884.7091282,4.364365758,
 12/05  08:00:00,501.0066537,29.09957203,0,0,149.5221812,199.3629083,897.5861183,888.8340314,8.752086924,
 12/05  09:00:00,1048.735561,29.09957203,0,0,448.5665436,448.5665436,305.485943,290.0764882,15.40945487,
 12/05  10:00:00,1012.05234,29.20842417,0,0,448.5665436,448.5665436,169.4989967,151.8675476,17.63144914,
 12/05  11:00:00,965.1383398,31.19424612,0,0,448.5665436,448.5665436,160.4869248,140.6478929,19.83903184,
 12/05  12:00:00,967.1863336,33.25295649,0,0,448.5665436,448.5665436,145.3929777,125.4863634,19.90661425,
 12/05  13:00:00,917.3611064,33.25449423,0,0,448.5665436,398.7258165,163.7205213,137.0581981,26.66232324,
 12/05  14:00:00,965.2880442,31.38167547,0,0,448.5665436,448.5665436,119.1920948,92.5745023,26.61759246,
 12/05  15:00:00,963.3560943,29.46168655,0,0,448.5665436,448.5665436,106.0681337,90.66967019,15.39846353,
 12/05  16:00:00,963.0117891,29.09957203,0,0,448.5665436,448.5665436,128.0736662,112.6808855,15.39278077,
 12/05  17:00:00,1054.635701,29.09957203,0,0,448.5665436,448.5665436,146.8118534,126.9293279,19.88252556,
 12/05  18:00:00,950.3359674,29.09957203,0,0,348.8850895,398.7258165,163.8155174,152.8509307,10.96458667,
 12/05  19:00:00,751.005313,29.09957203,0,0,249.2036353,299.0443624,206.5771363,195.6319675,10.94516882,
 12/05  20:00:00,726.5745893,29.09957203,0,0,249.2036353,299.0443624,223.8320156,217.2741742,6.557841456,
 12/05  21:00:00,577.108725,29.09957203,0,0,149.5221812,249.2036353,295.1180631,286.3731883,8.744874853,
 12/05  22:00:00,552.6737511,29.09957203,0,0,149.5221812,249.2036353,309.9381086,305.5720086,4.366100034,
 12/05  23:00:00,349.3568792,0,0,0,49.84072707,199.3629083,2.190277223,0,2.190277223,
 12/05  24:00:00,299.99212,0,0,0,24.92036353,199.3629083,2.190233736,0,2.190233736,
 12/06  01:00:00,287.7699247,0,0,0,24.92036353,199.3629083,2.19019705,0,2.19019705,
 12/06  02:00:00,287.7699248,0,0,0,24.92036353,199.3629083,2.190157977,0,2.190157977,
 12/06  03:00:00,287.769925,0,0,0,24.92036353,199.3629083,4.360199308,0,4.360199308,
 12/06  04:00:00,287.769925,0,0,0,24.92036353,199.3629083,2.190041555,0,2.190041555,
 12/06  05:00:00,299.9921226,0,0,0,24.92036353,199.3629083,2.190347685,0,2.190347685,
 12/06  06:00:00,349.3583549,0,0,0,49.84072707,199.3629083,4.366162991,0,4.366162991,
 12/06  07:00:00,427.8204326,29.09957203,0,0,49.84072707,199.3629083,576.9444444,574.7522217,2.192222764,
 12/06  08:00:00,500.5796149,29.09957203,0,0,149.5221812,199.3629083,450.5088689,441.7568183,8.752050597,
 12/06  09:00:00,1048.680552,29.09957203,0,0,448.5665436,448.5665436,272.7939285,255.1883263,17.60560223,
 12/06  10:00:00,1011.97896,29.09957203,0,0,448.5665436,448.5665436,229.7354152,212.1040239,17.63139132,
 12/06  11:00:00,963.0697688,29.09957203,0,0,448.5665436,448.5665436,205.1945329,187.558744,17.63578888,
 12/06  12:00:00,963.0624628,29.09957203,0,0,448.5665436,448.5665436,196.7371205,174.6184372,22.11868332,
 12/06  13:00:00,913.2406101,29.09957203,0,0,448.5665436,398.7258165,219.6942563,193.0425094,26.65174685,
 12/06  14:00:00,963.0296079,29.09957203,0,0,448.5665436,448.5665436,155.0928598,130.6893985,24.40346129,
 12/06  15:00:00,962.9910994,29.09957203,0,0,448.5665436,448.5665436,110.3193245,94.91809937,15.40122513,
 12/06  16:00:00,962.9773261,29.09957203,0,0,448.5665436,448.5665436,93.75306519,78.35922389,15.3938413,
 12/06  17:00:00,1054.609334,29.09957203,0,0,448.5665436,448.5665436,123.2031636,103.31877,19.88439352,
 12/06  18:00:00,950.3222016,29.09957203,0,0,348.8850895,398.7258165,159.6835067,146.5237026,13.1598041,
 12/06  19:00:00,751.0020871,29.09957203,0,0,249.2036353,299.0443624,215.9012414,204.9580899,10.94315153,
 12/06  20:00:00,733.0627298,29.09957203,0.000483549,0,249.2036353,299.0443624,221.0445227,214.4867431,6.557779626,
 12/06  21:00:00,583.5824647,29.09957203,0.000608789,0,149.5221812,249.2036353,274.3545813,267.790722,6.563859272,
 12/06  22:00:00,552.6412352,29.09957203,0,0,149.5221812,249.2036353,284.4109154,280.0446891,4.366226258,
 12/06  23:00:00,349.3568819,0,0,0,49.84072707,199.3629083,2.190367028,0,2.190367028,
 12/06  24:00:00,299.9921228,0,0,0,24.92036353,199.3629083,4.360616413,0,4.360616413,
 12/07  01:00:00,287.7699272,0,0,0,24.92036353,199.3629083,2.19025872,0,2.19025872,
 12/07  02:00:00,287.7699271,0,0,0,24.92036353,199.3629083,2.190224508,0,2.190224508,
 12/07  03:00:00,287.7699271,0,0,0,24.92036353,199.3629083,2.190190428,0,2.190190428,
 12/07  04:00:00,287.7699273,0,0,0,24.92036353,199.3629083,2.190156458,0,2.190156458,
 12/07  05:00:00,299.9921253,0,0,0,24.92036353,199.3629083,4.360211352,0,4.360211352,
 12/07  06:00:00,349.3583586,0,0,0,49.84072707,199.3629083,2.193109313,0,2.193109313,
 12/07  07:00:00,427.7293954,29.09957203,0,0,49.84072707,199.3629083,495.6776423,491.3132532,4.364389081,
 12/07  08:00:00,500.5416616,29.09957203,0,0,149.5221812,199.3629083,425.5641456,416.811798,8.752347506,
 12/07  09:00:00,1048.668833,29.09957203,0,0,448.5665436,448.5665436,267.8773388,252.4685661,15.4087727,
 12/07  10:00:00,1011.983114,29.09957203,0,0,448.5665436,448.5665436,246.6467805,226.8137051,19.8330754,
 12/07  11:00:00,963.076411,29.09957203,0,0,448.5665436,448.5665436,221.4534818,203.8156187,17.63786313,
 12/07  12:00:00,963.041973,29.09957203,0,0,448.5665436,448.5665436,176.9085101,154.7867421,22.12176793,
 12/07  13:00:00,913.2220374,29.09957203,0,0,448.5665436,398.7258165,202.4942399,175.8448883,26.64935153,
 12/07  14:00:00,963.0328791,29.09957203,0,0,448.5665436,448.5665436,163.771417,139.3629573,24.4084597,
 12/07  15:00:00,963.0152965,29.09957203,0,0,448.5665436,448.5665436,144.9849841,129.5826693,15.4023148,
 12/07  16:00:00,963.0032276,29.09957203,0,0,448.5665436,448.5665436,130.1306004,114.7355042,15.39509615,
 12/07  17:00:00,1054.640025,29.09957203,0,0,448.5665436,448.5665436,166.6627965,146.7788413,19.88395514,
 12/07  18:00:00,950.3548924,29.09957203,0,0,348.8850895,398.7258165,207.0543739,193.8949155,13.15945842,
 12/07  19:00:00,751.0331296,29.09957203,0,0,249.2036353,299.0443624,260.3437648,251.5830306,8.760734115,
 12/07  20:00:00,726.5992834,29.09957203,0,0,249.2036353,299.0443624,278.3662406,269.6286939,8.737546723,
 12/07  21:00:00,577.1248685,29.09957203,0,0,149.5221812,249.2036353,337.8210748,331.2572536,6.563821215,
 12/07  22:00:00,552.685124,29.09957203,0,0,149.5221812,249.2036353,347.3021343,342.9359569,4.366177382,
 12/07  23:00:00,349.3568844,0,0,0,49.84072707,199.3629083,2.190341928,0,2.190341928,
 12/07  24:00:00,299.9921252,0,0,0,24.92036353,199.3629083,4.360580679,0,4.360580679,
 12/08  01:00:00,287.7699297,0,0,0,24.92036353,199.3629083,2.190248074,0,2.190248074,
 12/08  02:00:00,287.7699295,0,0,0,24.92036353,199.3629083,2.19021869,0,2.19021869,
 12/08  03:00:00,287.7699295,0,0,0,24.92036353,199.3629083,2.190189437,0,2.190189437,
 12/08  04:00:00,287.7699297,0,0,0,24.92036353,199.3629083,2.19016029,0,2.19016029,
 12/08  05:00:00,299.9921277,0,0,0,24.92036353,199.3629083,4.360233474,0,4.360233474,
 12/08  06:00:00,349.3583625,0,0,0,49.84072707,199.3629083,2.19313725,0,2.19313725,
 12/08  07:00:00,427.8539793,29.09957203,0,0,49.84072707,199.3629083,656.0398308,651.6756363,4.36419449,
 12/08  08:00:00,509.1609429,29.09957203,0,0,149.5221812,199.3629083,517.8135916,509.0609123,8.752679329,
 12/08  09:00:00,1048.654425,29.09957203,0,0,448.5665436,448.5665436,248.3847285,230.7759509,17.60877757,
 12/08  10:00:00,1011.953563,29.09957203,0,0,448.5665436,448.5665436,203.3573773,185.7275758,17.62980149,
 12/08  11:00:00,963.0495922,29.09957203,0,0,448.5665436,448.5665436,183.7484752,166.108452,17.64002324,
 12/08  12:00:00,963.0329071,29.09957203,0,0,448.5665436,448.5665436,162.4882366,140.3667411,22.12149553,
 12/08  13:00:00,913.2009826,29.09957203,0,0,448.5665436,398.7258165,172.4308786,145.7764298,26.65444888,
 12/08  14:00:00,963.0429382,29.13191439,0,0,448.5665436,448.5665436,132.7095697,108.3021759,24.40739387,
 12/08  15:00:00,963.2209061,29.34933065,0,0,448.5665436,448.5665436,86.02201189,70.61857987,15.40343202,
 12/08  16:00:00,962.9684269,29.09957203,0,0,448.5665436,448.5665436,83.2773647,67.88082933,15.39653538,
 12/08  17:00:00,1054.612528,29.09957203,0,0,448.5665436,448.5665436,130.6776802,108.5839488,22.09373141,
 12/08  18:00:00,950.3228289,29.09957203,0,0,348.8850895,398.7258165,159.8952657,148.9265591,10.9687066,
 12/08  19:00:00,750.9987809,29.09957203,0,0,249.2036353,299.0443624,213.6761345,202.7316323,10.94450213,
 12/08  20:00:00,726.5713071,29.09957203,0,0,249.2036353,299.0443624,235.5413752,228.982971,6.558404205,
 12/08  21:00:00,577.1003624,29.09957203,0,0,149.5221812,249.2036353,303.4290303,294.6844148,8.744615558,
 12/08  22:00:00,552.6703095,29.09957203,0,0,149.5221812,249.2036353,323.8306953,319.4647803,4.365915059,
 12/08  23:00:00,349.3568867,0,0,0,49.84072707,199.3629083,2.190182119,0,2.190182119,
 12/08  24:00:00,299.9921274,0,0,0,24.92036353,199.3629083,2.19015325,0,2.19015325,
 12/09  01:00:00,237.9292049,0,0,0,24.92036353,149.5221812,2.19013103,0,2.19013103,
 12/09  02:00:00,237.9292051,0,0,0,24.92036353,149.5221812,2.190106484,0,2.190106484,
 12/09  03:00:00,237.9292053,0,0,0,24.92036353,149.5221812,2.190082078,0,2.190082078,
 12/09  04:00:00,237.9292052,0,0,0,24.92036353,149.5221812,4.360786341,0,4.360786341,
 12/09  05:00:00,250.1514028,0,0,0,24.92036353,149.5221812,2.190356521,0,2.190356521,
 12/09  06:00:00,274.5972759,0,0,0,24.92036353,149.5221812,4.3662775,0,4.3662775,
 12/09  07:00:00,427.8431329,29.09957203,0,0,49.84072707,199.3629083,633.2386422,631.0463474,2.192294864,
 12/09  08:00:00,409.4495297,29.09957203,0,0,49.84072707,199.3629083,479.6035707,473.0565122,6.547058451,
 12/09  09:00:00,649.9405541,29.09957203,0,0,249.2036353,249.2036353,264.2358811,257.6765106,6.559370441,
 12/09  10:00:00,613.2436476,29.10833986,0,0,249.2036353,249.2036353,216.215214,205.268008,10.94720599,
 12/09  11:00:00,565.6972413,30.45038045,0,0,249.2036353,249.2036353,216.4223628,207.6694195,8.752943271,
 12/09  12:00:00,567.6166496,32.38055779,0,0,249.2036353,249.2036353,203.1595021,192.2049958,10.95450634,
 12/09  13:00:00,567.5806436,32.36253142,0,0,249.2036353,249.2036353,180.5427309,171.7856391,8.757091816,
 12/09  14:00:00,565.1953994,29.98784272,0,0,249.2036353,249.2036353,168.2333326,159.4801298,8.753202788,
 12/09  15:00:00,315.1573812,29.09957203,0,0,74.7610906,174.4425447,240.0474512,231.8340388,8.213412395,
 12/09  16:00:00,315.1662039,29.09957203,0,0,74.7610906,174.4425447,250.003241,245.1028833,4.900357716,
 12/09  17:00:00,419.3570215,29.09957203,0.000338527,0,74.7610906,174.4425447,301.0287876,294.4722029,6.556584677,
