Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 03/29  12:00:00,0.952674135,7.271280934,0,6.295574986,0,0.173337859,0.173337859,0.173337859,0.064900553,0.014140175,0.366855521,0.316328027,0.953917996
 03/29  13:00:00,0.927817725,6.812609151,0,5.937116658,0,0.163468324,0.163468324,0.163468324,0.064900553,0.014140175,0.357197296,0.310999377,0.854071567
 03/29  14:00:00,0.900024959,6.53284054,0,5.715831268,0,0.15737561,0.15737561,0.15737561,0.064900553,0.014140175,0.324743059,0.321753561,0.794847622
 03/29  15:00:00,0.888113724,6.295171449,0,5.536074553,0,0.152426317,0.152426317,0.152426317,0.064900553,0.014140175,0.299663708,0.33987097,0.73568736
 03/29  16:00:00,0.926090254,6.244786311,0,5.476971703,0,0.150799022,0.150799022,0.150799022,0.07488525,0.016315588,0.308214938,0.358763456,0.743103801
 03/29  17:00:00,1.083627061,6.206101551,0,5.362636395,0,0.147650995,0.147650995,0.147650995,0.114824045,0.025017234,0.354668497,0.42435429,0.814236602
 03/29  18:00:00,1.417764127,7.04720974,0,6.046555995,0,0.166481548,0.166481548,0.166481548,0.229648089,0.050034467,0.438965379,0.515522643,0.965145724
 03/29  19:00:00,1.686875298,6.279333266,0,5.137761562,0,0.141459452,0.141459452,0.141459452,0.444319183,0.096805829,0.397476839,0.559701994,1.10302071
 03/29  20:00:00,1.860062412,6.041537373,0,4.876647266,0,0.134270118,0.134270118,0.134270118,0.663982526,0.144664875,0.322310374,0.577722519,1.125097901
 03/29  21:00:00,1.903471005,5.928261745,0,4.843168171,0,0.133348328,0.133348328,0.133348328,0.713906009,0.15554193,0.285978888,0.59758385,1.043933365
 03/29  22:00:00,1.739085173,6.033284204,0,5.049296063,0,0.139023706,0.139023706,0.139023706,0.599081964,0.130524696,0.26971033,0.583632476,0.94378887
 03/29  23:00:00,1.435801701,6.209463794,0,5.392825921,0,0.148482212,0.148482212,0.148482212,0.449311515,0.097893531,0.21794333,0.505059113,0.781850557
 03/29  24:00:00,1.147925135,6.487790002,0,5.851218676,0,0.16110327,0.16110327,0.16110327,0.314518061,0.068525472,0.147779361,0.438886971,0.606341795
 03/30  01:00:00,0.842506093,6.603128088,0,6.157149065,0,0.169526539,0.169526539,0.169526539,0.159755196,0.034806587,0.098279396,0.363026376,0.420974596
 03/30  02:00:00,0.729329976,6.845115128,0,6.485830719,0,0.178576224,0.178576224,0.178576224,0.094854635,0.020666408,0.083869043,0.334251667,0.336261918
 03/30  03:00:00,0.681661495,7.002178344,0,6.666419117,0,0.183548416,0.183548416,0.183548416,0.064900553,0.014140175,0.071584066,0.330376285,0.313003664
 03/30  04:00:00,0.675320523,7.218123937,0,6.876399388,0,0.189329863,0.189329863,0.189329863,0.064900553,0.014140175,0.064112105,0.325725827,0.319289299
 03/30  05:00:00,0.67560855,7.384251154,0,6.976362447,0,0.192082174,0.192082174,0.192082174,0.064900553,0.014140175,0.073952157,0.313421491,0.386300952
 03/30  06:00:00,0.728325909,7.606841108,0,6.903341828,0,0.190071676,0.190071676,0.190071676,0.069892901,0.015227882,0.086268255,0.349753194,0.679409079
 03/30  07:00:00,0.893079908,8.506423297,0,7.251347937,0,0.199653428,0.199653428,0.199653428,0.109831713,0.023929532,0.138447814,0.404105421,1.227241502
 03/30  08:00:00,1.088273063,7.782791423,0,6.373232098,0,0.175476014,0.175476014,0.175476014,0.194701684,0.042420536,0.214170541,0.429392286,1.379983766
 03/30  09:00:00,1.00407906,7.187424359,0,5.819891908,0,0.160240741,0.160240741,0.160240741,0.154762864,0.033718885,0.275218193,0.363026376,1.342528024
 03/30  10:00:00,0.902455968,6.426565595,0,5.181426701,0,0.142661697,0.142661697,0.142661697,0.079877598,0.017403293,0.336436578,0.308964802,1.223858105
 03/30  11:00:00,0.914347426,6.563428784,0,5.459658169,0,0.150322323,0.150322323,0.150322323,0.064900553,0.014140175,0.351641232,0.316231142,1.081989336
 03/30  12:00:00,0.939337565,6.787172514,0,5.811195086,0,0.160001289,0.160001289,0.160001289,0.064900553,0.014140175,0.366855521,0.316328027,0.954189477
 03/30  13:00:00,0.898938168,5.763498472,0,4.888220471,0,0.134588766,0.134588766,0.134588766,0.064900553,0.014140175,0.357197296,0.310999377,0.853857074
 03/30  14:00:00,0.866147443,5.301121246,0,4.485410862,0,0.123498095,0.123498095,0.123498095,0.064900553,0.014140175,0.324743059,0.321753561,0.793548735
 03/30  15:00:00,0.859214183,5.24533939,0,4.486452595,0,0.123526777,0.123526777,0.123526777,0.064900553,0.014140175,0.299663708,0.33987097,0.735477259
 03/30  16:00:00,0.906103648,5.519062264,0,4.751064669,0,0.130812417,0.130812417,0.130812417,0.07488525,0.016315588,0.308214938,0.358763456,0.743286789
 03/30  17:00:00,1.073894962,5.852591897,0,5.009169714,0,0.137918896,0.137918896,0.137918896,0.114824045,0.025017234,0.354668497,0.42435429,0.814193629
 03/30  18:00:00,1.414516605,6.928647498,0,5.928607059,0,0.163234027,0.163234027,0.163234027,0.229648089,0.050034467,0.438965379,0.515522643,0.964532418
 03/30  19:00:00,1.686005311,6.246464591,0,5.106163897,0,0.140589465,0.140589465,0.140589465,0.444319183,0.096805829,0.397476839,0.559701994,1.1017497
 03/30  20:00:00,1.862084414,6.11364829,0,4.950085733,0,0.13629212,0.13629212,0.13629212,0.663982526,0.144664875,0.322310374,0.577722519,1.12377035
 03/30  21:00:00,1.907478285,6.07194456,0,4.988711288,0,0.137355609,0.137355609,0.137355609,0.713906009,0.15554193,0.285978888,0.59758385,1.042073062
 03/30  22:00:00,1.742341891,6.149929467,0,5.167579042,0,0.142280425,0.142280425,0.142280425,0.599081964,0.130524696,0.26971033,0.583632476,0.942151154
 03/30  23:00:00,1.438581311,6.309226171,0,5.493780439,0,0.151261821,0.151261821,0.151261821,0.449311515,0.097893531,0.21794333,0.505059113,0.780658415
 03/30  24:00:00,1.147670186,6.477598204,0,5.841959026,0,0.160848322,0.160848322,0.160848322,0.314518061,0.068525472,0.147779361,0.438886971,0.605409648
 03/31  01:00:00,0.843955871,6.655311116,0,6.209804548,0,0.170976317,0.170976317,0.170976317,0.159755196,0.034806587,0.098279396,0.363026376,0.420502141
 03/31  02:00:00,0.728529981,6.816183282,0,6.456775143,0,0.177776229,0.177776229,0.177776229,0.094854635,0.020666408,0.083869043,0.334251667,0.336385648
 03/31  03:00:00,0.683848918,7.081387194,0,6.745865618,0,0.185735839,0.185735839,0.185735839,0.064900553,0.014140175,0.071584066,0.330376285,0.312766012
 03/31  04:00:00,0.677499046,7.296961238,0,6.955522654,0,0.191508386,0.191508386,0.191508386,0.064900553,0.014140175,0.064112105,0.325725827,0.319003333
 03/31  05:00:00,0.677593581,7.456103196,0,7.048458139,0,0.194067205,0.194067205,0.194067205,0.064900553,0.014140175,0.073952157,0.313421491,0.386057301
 03/31  06:00:00,0.730437022,7.682579046,0,6.980016748,0,0.192182789,0.192182789,0.192182789,0.069892901,0.015227882,0.086268255,0.349753194,0.678472097
 03/31  07:00:00,0.879250493,8.002141542,0,6.74906805,0,0.185824013,0.185824013,0.185824013,0.109831713,0.023929532,0.138447814,0.404105421,1.225239635
 03/31  08:00:00,1.092653317,7.940090859,0,6.532321542,0,0.179856269,0.179856269,0.179856269,0.194701684,0.042420536,0.214170541,0.429392286,1.378193759
 03/31  09:00:00,1.023849978,7.903398219,0,6.537965268,0,0.18001166,0.18001166,0.18001166,0.154762864,0.033718885,0.275218193,0.363026376,1.340428524
 03/31  10:00:00,0.935730418,7.632704384,0,6.389943947,0,0.175936146,0.175936146,0.175936146,0.079877598,0.017403293,0.336436578,0.308964802,1.221479649
 03/31  11:00:00,0.962668767,8.315880945,0,7.214673647,0,0.198643664,0.198643664,0.198643664,0.064900553,0.014140175,0.351641232,0.316231142,1.079426019
 03/31  12:00:00,0.95008247,7.174296623,0,6.20144655,0,0.170746194,0.170746194,0.170746194,0.064900553,0.014140175,0.366855521,0.316328027,0.951062122
 03/31  13:00:00,0.925623214,6.730484408,0,5.857412722,0,0.161273813,0.161273813,0.161273813,0.064900553,0.014140175,0.357197296,0.310999377,0.85165076
 03/31  14:00:00,0.901964306,6.600943604,0,5.786267749,0,0.159314958,0.159314958,0.159314958,0.064900553,0.014140175,0.324743059,0.321753561,0.792514206
 03/31  15:00:00,0.893448692,6.487277881,0,5.729838882,0,0.157761286,0.157761286,0.157761286,0.064900553,0.014140175,0.299663708,0.33987097,0.734029464
 03/31  16:00:00,0.932833491,6.487829113,0,5.721883897,0,0.157542259,0.157542259,0.157542259,0.07488525,0.016315588,0.308214938,0.358763456,0.74123441
 03/31  17:00:00,1.095365884,6.630214584,0,5.788986642,0,0.159389818,0.159389818,0.159389818,0.114824045,0.025017234,0.354668497,0.42435429,0.811999389
 03/31  18:00:00,1.437128132,7.74765989,0,6.749850382,0,0.185845553,0.185845553,0.185845553,0.229648089,0.050034467,0.438965379,0.515522643,0.962301487
 03/31  19:00:00,1.708066218,7.045272172,0,5.907408916,0,0.162650372,0.162650372,0.162650372,0.444319183,0.096805829,0.397476839,0.559701994,1.099312262
 03/31  20:00:00,1.881278065,6.808248663,0,5.647192918,0,0.155485771,0.155485771,0.155485771,0.663982526,0.144664875,0.322310374,0.577722519,1.121263538
 03/31  21:00:00,1.925810434,6.735992652,0,5.654529006,0,0.155687757,0.155687757,0.155687757,0.713906009,0.15554193,0.285978888,0.59758385,1.040303436
 03/31  22:00:00,1.755643673,6.631243402,0,5.65069544,0,0.155582207,0.155582207,0.155582207,0.599081964,0.130524696,0.26971033,0.583632476,0.940348691
 03/31  23:00:00,1.442203503,6.438954983,0,5.625337299,0,0.154884014,0.154884014,0.154884014,0.449311515,0.097893531,0.21794333,0.505059113,0.778830367
 03/31  24:00:00,1.142427312,6.285773342,0,5.651539533,0,0.155605447,0.155605447,0.155605447,0.314518061,0.068525472,0.147779361,0.438886971,0.604004277
 04/01  01:00:00,0.833486913,6.109217361,0,5.648627222,0,0.155525262,0.155525262,0.155525262,0.159081772,0.034659865,0.104798374,0.36230964,0.43563508
 04/01  02:00:00,0.709563895,5.883029265,0,5.515967502,0,0.151872704,0.151872704,0.151872704,0.097896494,0.021329152,0.087761802,0.333591743,0.344084726
 04/01  03:00:00,0.646076876,5.629317764,0,5.288088232,0,0.145598439,0.145598439,0.145598439,0.065264332,0.014219435,0.074158657,0.329724012,0.318518896
 04/01  04:00:00,0.62446102,5.336208943,0,4.988183455,0,0.137341076,0.137341076,0.137341076,0.065264332,0.014219435,0.065441441,0.325082736,0.325634532
 04/01  05:00:00,0.617804519,5.209819617,0,4.788230093,0,0.131835703,0.131835703,0.131835703,0.065264332,0.014219435,0.076570357,0.312802692,0.40004439
 04/01  06:00:00,0.665545502,5.268628055,0,4.526320636,0,0.124624475,0.124624475,0.124624475,0.069343354,0.01510815,0.090294859,0.349062664,0.718264781
 04/01  07:00:00,0.827041277,5.650797204,0,4.307197299,0,0.11859129,0.11859129,0.11859129,0.114212563,0.024884007,0.148933834,0.403307582,1.315821001
 04/01  08:00:00,1.058670055,5.316854345,0,3.798519998,0,0.104585733,0.104585733,0.104585733,0.212109057,0.046213159,0.235105583,0.428544523,1.48881718
 04/01  09:00:00,0.996196577,5.14008244,0,3.658062466,0,0.100718476,0.100718476,0.100718476,0.171318844,0.037326011,0.307411605,0.36230964,1.457064915
 04/01  10:00:00,0.903557045,4.892836348,0,3.541982575,0,0.097522415,0.097522415,0.097522415,0.081580418,0.017774293,0.381213118,0.308354802,1.329614999
 04/01  11:00:00,0.918117465,4.956682693,0,3.762128661,0,0.10358376,0.10358376,0.10358376,0.065264332,0.014219435,0.402331141,0.315606797,1.172815758
 04/01  12:00:00,0.918258668,4.206316413,0,3.155299655,0,0.086875764,0.086875764,0.086875764,0.065264332,0.014219435,0.419083647,0.31570349,1.029271823
 04/01  13:00:00,0.892107638,3.862006199,0,2.920634784,0,0.080414669,0.080414669,0.080414669,0.065264332,0.014219435,0.40471184,0.310385361,0.919992782
 04/01  14:00:00,0.86256398,3.66178565,0,2.788017371,0,0.076763276,0.076763276,0.076763276,0.065264332,0.014219435,0.368086624,0.321118312,0.851650383
 04/01  15:00:00,0.846554063,3.433304158,0,2.622388013,0,0.072202956,0.072202956,0.072202956,0.065264332,0.014219435,0.338555388,0.339199952,0.787552827
 04/01  16:00:00,0.868635486,3.32539394,0,2.506298564,0,0.069006632,0.069006632,0.069006632,0.065264332,0.014219435,0.344977949,0.358055137,0.794433357
 04/01  17:00:00,0.979740832,3.250103038,0,2.344187623,0,0.064543185,0.064543185,0.064543185,0.069343354,0.01510815,0.39011767,0.423516473,0.876744568
 04/01  18:00:00,1.178533967,3.221191284,0,2.146284636,0,0.059094266,0.059094266,0.059094266,0.093817498,0.020440443,0.473564931,0.51450483,1.039468732
 04/01  19:00:00,1.300394041,3.229950286,0,1.99194919,0,0.054844904,0.054844904,0.054844904,0.171318844,0.037326011,0.431195325,0.558596956,1.199526215
 04/01  20:00:00,1.414377187,3.165777623,0,1.893077724,0,0.052122648,0.052122648,0.052122648,0.338558693,0.073763313,0.356238631,0.576581902,1.232986257
 04/01  21:00:00,1.659319128,2.987026907,0,1.79972962,0,0.049552468,0.049552468,0.049552468,0.55474683,0.1208652,0.32063861,0.59640402,1.146218342
 04/01  22:00:00,1.683183781,2.819274543,0,1.749192686,0,0.04816102,0.04816102,0.04816102,0.599616039,0.130641057,0.305173474,0.582480191,1.029961953
 04/01  23:00:00,1.368510422,2.873209294,0,1.988393873,0,0.054747015,0.054747015,0.054747015,0.448692343,0.097758611,0.246138495,0.504061958,0.850096786
 04/01  24:00:00,1.058253882,2.943609033,0,2.263875069,0,0.062331917,0.062331917,0.062331917,0.310005552,0.067542311,0.16324164,0.438020462,0.649564116
 04/02  01:00:00,0.630847107,3.02738399,0,2.656999198,0,0.073155916,0.073155916,0.073155916,0.097896494,0.021329152,0.087761802,0.333591743,0.347407755
 04/02  02:00:00,0.583194398,3.348426788,0,3.004216982,0,0.082715962,0.082715962,0.082715962,0.065264332,0.014219435,0.074158657,0.329724012,0.32149917
 04/02  03:00:00,0.576863339,3.610022694,0,3.259451076,0,0.089743395,0.089743395,0.089743395,0.065264332,0.014219435,0.065441441,0.325082736,0.328180662
 04/02  04:00:00,0.580602978,3.860575632,0,3.437082142,0,0.094634161,0.094634161,0.094634161,0.065264332,0.014219435,0.076570357,0.312802692,0.401948356
 04/02  05:00:00,0.640005807,4.341773572,0,3.598727151,0,0.099084779,0.099084779,0.099084779,0.069343354,0.01510815,0.090294859,0.349062664,0.719003783
 04/02  06:00:00,0.811735785,5.09405915,0,3.751306773,0,0.103285798,0.103285798,0.103285798,0.114212563,0.024884007,0.148933834,0.403307582,1.314973473
 04/02  07:00:00,1.046324268,4.866688815,0,3.350125018,0,0.092239946,0.092239946,0.092239946,0.212109057,0.046213159,0.235105583,0.428544523,1.48704663
 04/02  08:00:00,0.981278739,4.595951377,0,3.116251423,0,0.085800638,0.085800638,0.085800638,0.171318844,0.037326011,0.307411605,0.36230964,1.454744894
 04/02  09:00:00,0.875128883,3.858088619,0,2.50948091,0,0.069094253,0.069094253,0.069094253,0.081580418,0.017774293,0.381213118,0.308354802,1.327368935
 04/02  10:00:00,0.874411256,3.367688063,0,2.174733274,0,0.059877551,0.059877551,0.059877551,0.065264332,0.014219435,0.402331141,0.315606797,1.171216515
 04/02  11:00:00,0.867252968,2.353165731,0,1.302789129,0,0.035870064,0.035870064,0.035870064,0.065264332,0.014219435,0.419083647,0.31570349,1.028631668
 04/02  12:00:00,0.836948775,1.858490943,0,0.917282747,0,0.025255807,0.025255807,0.025255807,0.065264332,0.014219435,0.40471184,0.310385361,0.919829562
 04/02  13:00:00,0.80081787,1.41908904,0,0.54541862,0,0.015017166,0.015017166,0.015017166,0.065264332,0.014219435,0.368086624,0.321118312,0.851552525
 04/02  14:00:00,0.786344897,1.246589178,0,0.435610553,0,0.011993789,0.011993789,0.011993789,0.065264332,0.014219435,0.338555388,0.339199952,0.787615308
 04/02  15:00:00,0.802443165,0.921644312,0,0.102214882,0,0.002814311,0.002814311,0.002814311,0.065264332,0.014219435,0.344977949,0.358055137,0.79476741
 04/02  16:00:00,0.915197647,0.906425484,0,0,0,0,0,0,0.069343354,0.01510815,0.39011767,0.423516473,0.877254637
 04/02  17:00:00,1.119439701,1.075050336,0,0,0,0,0,0,0.093817498,0.020440443,0.473564931,0.51450483,1.039612419
 04/02  18:00:00,1.245549137,1.237652756,0,0,0,0,0,0,0.171318844,0.037326011,0.431195325,0.558596956,1.199177875
 04/02  19:00:00,1.362254539,1.272124498,0,0,0,0,0,0,0.338558693,0.073763313,0.356238631,0.576581902,1.232410855
 04/02  20:00:00,1.60976666,1.187034607,0,0,0,0,0,0,0.55474683,0.1208652,0.32063861,0.59640402,1.145955662
 04/02  21:00:00,1.635022761,1.070014749,0,0,0,0,0,0,0.599616039,0.130641057,0.305173474,0.582480191,1.029894846
 04/02  22:00:00,1.314678761,0.918417923,0,0.033245367,0,0.000915354,0.000915354,0.000915354,0.448692343,0.097758611,0.246138495,0.504061958,0.850453921
 04/02  23:00:00,1.00904572,1.15730172,0,0.476650509,0,0.013123754,0.013123754,0.013123754,0.310005552,0.067542311,0.16324164,0.438020462,0.650481363
 04/02  24:00:00,0.708131733,1.560646847,0,1.0957676,0,0.030170081,0.030170081,0.030170081,0.159081772,0.034659865,0.104798374,0.36230964,0.439924187
 04/03  01:00:00,0.596882184,1.929551863,0,1.566758833,0,0.043138017,0.043138017,0.043138017,0.097896494,0.021329152,0.083814778,0.333591743,0.339815993
 04/03  02:00:00,0.552558501,2.324945723,0,1.986370417,0,0.054691302,0.054691302,0.054691302,0.065264332,0.014219435,0.071547418,0.329724012,0.31586467
 04/03  03:00:00,0.548648792,2.628985609,0,2.28429887,0,0.062894251,0.062894251,0.062894251,0.065264332,0.014219435,0.064076037,0.325082736,0.322295784
 04/03  04:00:00,0.551232458,2.877229497,0,2.467369863,0,0.067934797,0.067934797,0.067934797,0.065264332,0.014219435,0.073899201,0.312802692,0.388314499
 04/03  05:00:00,0.608630193,3.311101647,0,2.607965544,0,0.071805858,0.071805858,0.071805858,0.069343354,0.01510815,0.086198167,0.349062664,0.679093464
 04/03  06:00:00,0.772348995,3.957043981,0,2.706706473,0,0.07452452,0.07452452,0.07452452,0.114212563,0.024884007,0.138308322,0.403307582,1.222558604
 04/03  07:00:00,0.997801843,3.759852232,0,2.356380053,0,0.064878883,0.064878883,0.064878883,0.212109057,0.046213159,0.213944221,0.428544523,1.373955012
 04/03  08:00:00,0.924795467,3.604205536,0,2.242909514,0,0.061754666,0.061754666,0.061754666,0.171318844,0.037326011,0.274974304,0.36230964,1.336340962
 04/03  09:00:00,0.815957504,3.23508731,0,1.995909064,0,0.054953933,0.054953933,0.054953933,0.081580418,0.017774293,0.336182059,0.308354802,1.217939472
 04/03  10:00:00,0.808810055,2.73985558,0,1.641379871,0,0.045192579,0.045192579,0.045192579,0.065264332,0.014219435,0.351414912,0.315606797,1.076737435
 04/03  11:00:00,0.810789676,2.130237381,0,1.158435391,0,0.031895532,0.031895532,0.031895532,0.065264332,0.014219435,0.366594887,0.31570349,0.950057055
 04/03  12:00:00,0.793747654,1.957462895,0,1.08469411,0,0.029865192,0.029865192,0.029865192,0.065264332,0.014219435,0.356901334,0.310385361,0.851390151
 04/03  13:00:00,0.766710438,1.704206083,0,0.889750965,0,0.024497767,0.024497767,0.024497767,0.065264332,0.014219435,0.324498591,0.321118312,0.792337223
 04/03  14:00:00,0.754972024,1.474356035,0,0.717186069,0,0.019746488,0.019746488,0.019746488,0.065264332,0.014219435,0.299429816,0.339199952,0.733806649
 04/03  15:00:00,0.778918075,1.3595814,0,0.593761116,0,0.016348194,0.016348194,0.016348194,0.065264332,0.014219435,0.307918976,0.358055137,0.741158265
 04/03  16:00:00,0.894642343,1.398880477,0,0.557965224,0,0.015362615,0.015362615,0.015362615,0.069343354,0.01510815,0.35419975,0.423516473,0.811744406
 04/03  17:00:00,1.095228521,1.401223139,0,0.404628423,0,0.01114075,0.01114075,0.01114075,0.093817498,0.020440443,0.438213001,0.51450483,0.9611568
 04/03  18:00:00,1.22154037,1.510976219,0,0.37414892,0,0.010301549,0.010301549,0.010301549,0.171318844,0.037326011,0.39688501,0.558596956,1.098352418
 04/03  19:00:00,1.342782493,1.696569008,0,0.536540007,0,0.014772709,0.014772709,0.014772709,0.338558693,0.073763313,0.321993877,0.576581902,1.120315358
 04/03  20:00:00,1.591212993,1.672228333,0,0.592072597,0,0.016301703,0.016301703,0.016301703,0.55474683,0.1208652,0.28578324,0.59640402,1.039076791
 04/03  21:00:00,1.61993786,1.725333169,0,0.745350836,0,0.020521957,0.020521957,0.020521957,0.599616039,0.130641057,0.269566617,0.582480191,0.939862429
 04/03  22:00:00,1.316191811,1.930155931,0,1.115799167,0,0.030721616,0.030721616,0.030721616,0.448692343,0.097758611,0.217845283,0.504061958,0.779638129
 04/03  23:00:00,1.023520914,2.202679473,0,1.56660543,0,0.043133793,0.043133793,0.043133793,0.310005552,0.067542311,0.147706795,0.438020462,0.605904194
 04/03  24:00:00,0.724973517,2.393635609,0,1.9462098,0,0.053585549,0.053585549,0.053585549,0.159081772,0.034659865,0.098224691,0.36230964,0.422470749
 04/04  01:00:00,0.617964392,2.694068988,0,2.332457796,0,0.064220225,0.064220225,0.064220225,0.097896494,0.021329152,0.083814778,0.333591743,0.338634155
 04/04  02:00:00,0.568271097,2.895049409,0,2.557046843,0,0.070403899,0.070403899,0.070403899,0.065264332,0.014219435,0.071547418,0.329724012,0.31529193
 04/04  03:00:00,0.560997678,3.076276389,0,2.732806425,0,0.075243138,0.075243138,0.075243138,0.065264332,0.014219435,0.064076037,0.325082736,0.321079009
 04/04  04:00:00,0.562162671,3.273549931,0,2.86435168,0,0.078865011,0.078865011,0.078865011,0.065264332,0.014219435,0.073899201,0.312802692,0.387653117
 04/04  05:00:00,0.615524753,3.560132038,0,2.858373754,0,0.078700419,0.078700419,0.078700419,0.069343354,0.01510815,0.086198167,0.349062664,0.677715646
 04/04  06:00:00,0.772467901,3.958771401,0,2.711025087,0,0.074643426,0.074643426,0.074643426,0.114212563,0.024884007,0.138308322,0.403307582,1.21996741
 04/04  07:00:00,1.001328422,3.885411415,0,2.484464262,0,0.068405462,0.068405462,0.068405462,0.212109057,0.046213159,0.213944221,0.428544523,1.371429986
 04/04  08:00:00,0.934973379,3.971290534,0,2.61256798,0,0.071932578,0.071932578,0.071932578,0.171318844,0.037326011,0.274974304,0.36230964,1.333767494
 04/04  09:00:00,0.825470027,3.578493992,0,2.341400803,0,0.064466455,0.064466455,0.064466455,0.081580418,0.017774293,0.336182059,0.308354802,1.215854415
 04/04  10:00:00,0.819728506,3.134562456,0,2.037934458,0,0.05611103,0.05611103,0.05611103,0.065264332,0.014219435,0.351414912,0.315606797,1.074889723
 04/04  11:00:00,0.819160293,2.432713735,0,1.46245349,0,0.040266148,0.040266148,0.040266148,0.065264332,0.014219435,0.366594887,0.31570349,0.948515309
 04/04  12:00:00,0.78895994,1.78239414,0,0.910805883,0,0.025077478,0.025077478,0.025077478,0.065264332,0.014219435,0.356901334,0.310385361,0.850209623
 04/04  13:00:00,0.753086765,1.208370702,0,0.394943564,0,0.010874094,0.010874094,0.010874094,0.065264332,0.014219435,0.324498591,0.321118312,0.791309243
 04/04  14:00:00,0.738103522,0.861255143,0,0.104527532,0,0.002877986,0.002877986,0.002877986,0.065264332,0.014219435,0.299429816,0.339199952,0.733364294
 04/04  15:00:00,0.762569881,0.765699118,0,0,0,0,0,0,0.065264332,0.014219435,0.307918976,0.358055137,0.741037099
 04/04  16:00:00,0.880090789,0.870218216,0,0.029457486,0,0.000811061,0.000811061,0.000811061,0.069343354,0.01510815,0.35419975,0.423516473,0.811589884
 04/04  17:00:00,1.091782403,1.275711085,0,0.279466539,0,0.007694632,0.007694632,0.007694632,0.093817498,0.020440443,0.438213001,0.51450483,0.96080663
 04/04  18:00:00,1.218245904,1.390411178,0,0.254494969,0,0.007007082,0.007007082,0.007007082,0.171318844,0.037326011,0.39688501,0.558596956,1.097441328
 04/04  19:00:00,1.355458416,2.156377923,0,0.99692541,0,0.027448631,0.027448631,0.027448631,0.338558693,0.073763313,0.321993877,0.576581902,1.11973887
 04/04  20:00:00,1.622463894,2.806626106,0,1.727095231,0,0.047552605,0.047552605,0.047552605,0.55474683,0.1208652,0.28578324,0.59640402,1.03845193
 04/04  21:00:00,1.659297423,3.153481395,0,2.174877415,0,0.059881519,0.059881519,0.059881519,0.599616039,0.130641057,0.269566617,0.582480191,0.938484076
 04/04  22:00:00,1.359964855,3.518623958,0,2.705621946,0,0.07449466,0.07449466,0.07449466,0.448692343,0.097758611,0.217845283,0.504061958,0.778283377
 04/04  23:00:00,1.07442155,4.049975415,0,3.415300095,0,0.09403443,0.09403443,0.09403443,0.310005552,0.067542311,0.147706795,0.438020462,0.604505472
 04/04  24:00:00,0.782854636,4.494549559,0,4.048433349,0,0.111466668,0.111466668,0.111466668,0.159081772,0.034659865,0.098224691,0.36230964,0.42116115
 04/05  01:00:00,0.677322742,4.848752365,0,4.48833386,0,0.123578574,0.123578574,0.123578574,0.097896494,0.021329152,0.083814778,0.333591743,0.337441469
 04/05  02:00:00,0.627174737,5.032787762,0,4.696407999,0,0.129307539,0.129307539,0.129307539,0.065264332,0.014219435,0.071547418,0.329724012,0.313669127
 04/05  03:00:00,0.623029108,5.327810292,0,4.985767916,0,0.137274568,0.137274568,0.137274568,0.065264332,0.014219435,0.064076037,0.325082736,0.31965142
 04/05  04:00:00,0.62886495,5.694285917,0,5.286956866,0,0.145567289,0.145567289,0.145567289,0.065264332,0.014219435,0.073899201,0.312802692,0.385783917
 04/05  05:00:00,0.684068522,6.04690698,0,5.347861273,0,0.147244187,0.147244187,0.147244187,0.069343354,0.01510815,0.086198167,0.349062664,0.675003069
 04/05  06:00:00,0.855931308,6.986321701,0,5.74238907,0,0.158106834,0.158106834,0.158106834,0.114212563,0.024884007,0.138308322,0.403307582,1.216153726
 04/05  07:00:00,1.091396681,7.152572598,0,5.755714299,0,0.158473721,0.158473721,0.158473721,0.212109057,0.046213159,0.213944221,0.428544523,1.367341132
 04/05  08:00:00,1.014770891,6.865020226,0,5.510787807,0,0.15173009,0.15173009,0.15173009,0.171318844,0.037326011,0.274974304,0.36230964,1.329277359
 04/05  09:00:00,0.909222837,6.615831835,0,5.383275773,0,0.148219265,0.148219265,0.148219265,0.081580418,0.017774293,0.336182059,0.308354802,1.211317288
 04/05  10:00:00,0.928288584,7.073224152,0,5.980801394,0,0.164671108,0.164671108,0.164671108,0.065264332,0.014219435,0.351414912,0.315606797,1.070684484
 04/05  11:00:00,0.92283281,6.193371102,0,5.227805805,0,0.143938666,0.143938666,0.143938666,0.065264332,0.014219435,0.366594887,0.31570349,0.943820362
 04/05  12:00:00,0.895065507,5.631387641,0,4.764525758,0,0.131183045,0.131183045,0.131183045,0.065264332,0.014219435,0.356901334,0.310385361,0.845483249
 04/05  13:00:00,0.866938315,5.33875514,0,4.529995056,0,0.124725644,0.124725644,0.124725644,0.065264332,0.014219435,0.324498591,0.321118312,0.786642188
