Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 05/15  07:00:00,0.980143488,5.277792503,0,4.009756031,0,0.110401755,0.110401755,0.110401755,0.159348851,0.034718055,0.214170541,0.429392286,1.238460912
 05/15  08:00:00,0.900257074,4.798215414,0,3.569212838,0,0.098272154,0.098272154,0.098272154,0.120396928,0.026231423,0.275218193,0.363026376,1.203998149
 05/15  09:00:00,0.82296387,4.127566736,0,3.008131387,0,0.082823738,0.082823738,0.082823738,0.063739532,0.01388722,0.336436578,0.308964802,1.09815456
 05/15  10:00:00,0.834191778,4.064163615,0,3.069682187,0,0.084518434,0.084518434,0.084518434,0.053116287,0.011572684,0.351641232,0.316231142,0.972700151
 05/15  11:00:00,0.824665137,3.049095527,0,2.167580781,0,0.059680619,0.059680619,0.059680619,0.053116287,0.011572684,0.366855521,0.316328027,0.859726795
 05/15  12:00:00,0.794560484,2.412442401,0,1.618507951,0,0.04456284,0.04456284,0.04456284,0.053116287,0.011572684,0.357197296,0.310999377,0.772513523
 05/15  13:00:00,0.762643533,1.990529105,0,1.247433502,0,0.034345942,0.034345942,0.034345942,0.053116287,0.011572684,0.324743059,0.321753561,0.720933953
 05/15  14:00:00,0.744760093,1.543367332,0,0.850768234,0,0.023424444,0.023424444,0.023424444,0.053116287,0.011572684,0.299663708,0.33987097,0.669189562
 05/15  15:00:00,0.764177819,1.260247709,0,0.559266885,0,0.015398454,0.015398454,0.015398454,0.053116287,0.011572684,0.308214938,0.358763456,0.676270017
 05/15  16:00:00,0.879255643,1.281459248,0,0.512807939,0,0.014119287,0.014119287,0.014119287,0.056657371,0.012344198,0.354668497,0.42435429,0.739422756
 05/15  17:00:00,1.083265775,1.831749987,0,0.923020958,0,0.025413799,0.025413799,0.025413799,0.07082171,0.015430244,0.438965379,0.515522643,0.873221007
 05/15  18:00:00,1.175268882,1.762291024,0,0.727741366,0,0.02003711,0.02003711,0.02003711,0.123938005,0.027002933,0.397476839,0.559701994,0.995998665
 05/15  19:00:00,1.247245574,2.0808402,0,1.024898509,0,0.028218823,0.028218823,0.028218823,0.247876009,0.054005849,0.322310374,0.577722519,1.016149484
 05/15  20:00:00,1.472262002,2.478651832,0,1.494111182,0,0.041137789,0.041137789,0.041137789,0.435553471,0.094896004,0.285978888,0.59758385,0.94338044
 05/15  21:00:00,1.617704639,2.816492576,0,1.922094568,0,0.052921577,0.052921577,0.052921577,0.570114788,0.124213468,0.26971033,0.583632476,0.854198737
 05/15  22:00:00,1.353545183,3.290101872,0,2.543954419,0,0.070043421,0.070043421,0.070043421,0.446176784,0.097210535,0.21794333,0.505059113,0.711360136
 05/15  23:00:00,1.073484074,3.862883395,0,3.275929622,0,0.090197103,0.090197103,0.090197103,0.31161555,0.067893089,0.147779361,0.438886971,0.556724241
 05/15  24:00:00,0.782163482,4.401681402,0,3.983498725,0,0.109678805,0.109678805,0.109678805,0.159348851,0.034718055,0.098279396,0.363026376,0.393178251
 05/16  01:00:00,0.675013393,4.82096181,0,4.479688533,0,0.12334054,0.12334054,0.12334054,0.095609311,0.020830833,0.083869043,0.334251667,0.318250787
 05/16  02:00:00,0.631004153,5.197513686,0,4.877915993,0,0.13430505,0.13430505,0.13430505,0.063739532,0.01388722,0.071584066,0.330376285,0.296842129
 05/16  03:00:00,0.624386086,5.402746552,0,5.077832254,0,0.139809402,0.139809402,0.139809402,0.063739532,0.01388722,0.064112105,0.325725827,0.302479047
 05/16  04:00:00,0.625900165,5.604964761,0,5.222325113,0,0.143787765,0.143787765,0.143787765,0.063739532,0.01388722,0.073952157,0.313421491,0.361051892
 05/16  05:00:00,0.677596541,5.819412013,0,5.176415947,0,0.142523734,0.142523734,0.142523734,0.067280625,0.014658732,0.086268255,0.349753194,0.618905866
 05/16  06:00:00,0.815447058,6.189376824,0,5.060844706,0,0.139341679,0.139341679,0.139341679,0.095609311,0.020830833,0.138447814,0.404105421,1.100698261
 05/16  07:00:00,0.983146336,5.382219082,0,4.118818491,0,0.113404602,0.113404602,0.113404602,0.159348851,0.034718055,0.214170541,0.429392286,1.233825032
 05/16  08:00:00,0.89710843,4.679843419,0,3.454855098,0,0.095123509,0.095123509,0.095123509,0.120396928,0.026231423,0.275218193,0.363026376,1.199983894
 05/16  09:00:00,0.820496178,4.03472185,0,2.918505594,0,0.080356046,0.080356046,0.080356046,0.063739532,0.01388722,0.336436578,0.308964802,1.094935467
 05/16  10:00:00,0.824398679,3.705758459,0,2.713999983,0,0.074725334,0.074725334,0.074725334,0.053116287,0.011572684,0.351641232,0.316231142,0.969977198
 05/16  11:00:00,0.816667319,2.756635453,0,1.877102612,0,0.051682801,0.051682801,0.051682801,0.053116287,0.011572684,0.366855521,0.316328027,0.857744889
 05/16  12:00:00,0.790901327,2.277102602,0,1.485608542,0,0.040903683,0.040903683,0.040903683,0.053116287,0.011572684,0.357197296,0.310999377,0.770073134
 05/16  13:00:00,0.76223256,1.97342381,0,1.232507117,0,0.033934969,0.033934969,0.033934969,0.053116287,0.011572684,0.324743059,0.321753561,0.718755043
 05/16  14:00:00,0.751005915,1.76896624,0,1.077614469,0,0.029670266,0.029670266,0.029670266,0.053116287,0.011572684,0.299663708,0.33987097,0.667942235
 05/16  15:00:00,0.778487567,1.778643809,0,1.078992292,0,0.029708202,0.029708202,0.029708202,0.053116287,0.011572684,0.308214938,0.358763456,0.674940711
 05/16  16:00:00,0.894288941,1.825357042,0,1.058812452,0,0.029152585,0.029152585,0.029152585,0.056657371,0.012344198,0.354668497,0.42435429,0.737316037
 05/16  17:00:00,1.102897638,2.542057468,0,1.636043862,0,0.045045662,0.045045662,0.045045662,0.07082171,0.015430244,0.438965379,0.515522643,0.870505585
 05/16  18:00:00,1.193272202,2.412740377,0,1.381616147,0,0.038040431,0.038040431,0.038040431,0.123938005,0.027002933,0.397476839,0.559701994,0.992573236
 05/16  19:00:00,1.264057661,2.687903282,0,1.635508092,0,0.04503091,0.04503091,0.04503091,0.247876009,0.054005849,0.322310374,0.577722519,1.012602983
 05/16  20:00:00,1.481541607,2.812254142,0,1.831143444,0,0.050417394,0.050417394,0.050417394,0.435553471,0.094896004,0.285978888,0.59758385,0.939950488
 05/16  21:00:00,1.618417913,2.83938534,0,1.948000424,0,0.05363485,0.05363485,0.05363485,0.570114788,0.124213468,0.26971033,0.583632476,0.851185646
 05/16  22:00:00,1.349402459,3.137271491,0,2.393492035,0,0.065900698,0.065900698,0.065900698,0.446176784,0.097210535,0.21794333,0.505059113,0.708992139
 05/16  23:00:00,1.064683082,3.541814861,0,2.956280447,0,0.081396111,0.081396111,0.081396111,0.31161555,0.067893089,0.147779361,0.438886971,0.555304883
 05/16  24:00:00,0.764642529,3.764749273,0,3.347143371,0,0.092157852,0.092157852,0.092157852,0.159348851,0.034718055,0.098279396,0.363026376,0.392601475
 05/17  01:00:00,0.652476085,4.001994254,0,3.66114078,0,0.100803232,0.100803232,0.100803232,0.095609311,0.020830833,0.083869043,0.334251667,0.317830983
 05/17  02:00:00,0.605931117,4.286952636,0,3.967271409,0,0.109232014,0.109232014,0.109232014,0.063739532,0.01388722,0.071584066,0.330376285,0.296925664
 05/17  03:00:00,0.598140547,4.449641111,0,4.12460278,0,0.113563863,0.113563863,0.113563863,0.063739532,0.01388722,0.064112105,0.325725827,0.302603081
 05/17  04:00:00,0.596941829,4.553301316,0,4.170567727,0,0.114829429,0.114829429,0.114829429,0.063739532,0.01388722,0.073952157,0.313421491,0.361145833
 05/17  05:00:00,0.646199552,4.678394578,0,4.036087458,0,0.111126745,0.111126745,0.111126745,0.067280625,0.014658732,0.086268255,0.349753194,0.618216919
 05/17  06:00:00,0.781999069,4.972485079,0,3.846024589,0,0.10589369,0.10589369,0.10589369,0.095609311,0.020830833,0.138447814,0.404105421,1.098626632
 05/17  07:00:00,0.96712052,4.798292175,0,3.536766022,0,0.097378786,0.097378786,0.097378786,0.159348851,0.034718055,0.214170541,0.429392286,1.231950595
 05/17  08:00:00,0.895772769,4.629243822,0,3.406344335,0,0.093787849,0.093787849,0.093787849,0.120396928,0.026231423,0.275218193,0.363026376,1.19789506
 05/17  09:00:00,0.825540191,4.215618054,0,3.101702536,0,0.085400059,0.085400059,0.085400059,0.063739532,0.01388722,0.336436578,0.308964802,1.092634729
 05/17  10:00:00,0.84129085,4.317090311,0,3.327518155,0,0.091617505,0.091617505,0.091617505,0.053116287,0.011572684,0.351641232,0.316231142,0.967790879
 05/17  11:00:00,0.835993812,3.456420965,0,2.579034617,0,0.071009295,0.071009295,0.071009295,0.053116287,0.011572684,0.366855521,0.316328027,0.855598397
 05/17  12:00:00,0.810659783,2.993466952,0,2.203229297,0,0.06066214,0.06066214,0.06066214,0.053116287,0.011572684,0.357197296,0.310999377,0.768816729
 05/17  13:00:00,0.781463305,2.670262716,0,1.930961537,0,0.053165714,0.053165714,0.053165714,0.053116287,0.011572684,0.324743059,0.321753561,0.71713953
 05/17  14:00:00,0.767433504,2.363817137,0,1.674259208,0,0.046097856,0.046097856,0.046097856,0.053116287,0.011572684,0.299663708,0.33987097,0.666148394
 05/17  15:00:00,0.795274536,2.386206517,0,1.688689598,0,0.046495172,0.046495172,0.046495172,0.053116287,0.011572684,0.308214938,0.358763456,0.672806112
 05/17  16:00:00,0.910673273,2.418317685,0,1.653886081,0,0.045536916,0.045536916,0.045536916,0.056657371,0.012344198,0.354668497,0.42435429,0.735203051
 05/17  17:00:00,1.119980977,3.159959785,0,2.256505224,0,0.062129001,0.062129001,0.062129001,0.07082171,0.015430244,0.438965379,0.515522643,0.86794654
 05/17  18:00:00,1.205486694,2.853296388,0,1.825242516,0,0.050254922,0.050254922,0.050254922,0.123938005,0.027002933,0.397476839,0.559701994,0.989502878
 05/17  19:00:00,1.270517028,2.919334635,0,1.870110189,0,0.051490276,0.051490276,0.051490276,0.247876009,0.054005849,0.322310374,0.577722519,1.009432239
 05/17  20:00:00,1.485554759,2.955233991,0,1.976899818,0,0.054430546,0.054430546,0.054430546,0.435553471,0.094896004,0.285978888,0.59758385,0.937173964
 05/17  21:00:00,1.62259941,2.988911258,0,2.099871048,0,0.057816348,0.057816348,0.057816348,0.570114788,0.124213468,0.26971033,0.583632476,0.848840939
 05/17  22:00:00,1.350097428,3.160872712,0,2.418733074,0,0.066595667,0.066595667,0.066595667,0.446176784,0.097210535,0.21794333,0.505059113,0.707352322
 05/17  23:00:00,1.059649731,3.357935774,0,2.773470734,0,0.07636276,0.07636276,0.07636276,0.31161555,0.067893089,0.147779361,0.438886971,0.554235509
 05/17  24:00:00,0.759557293,3.579027147,0,3.162449254,0,0.087072616,0.087072616,0.087072616,0.159348851,0.034718055,0.098279396,0.363026376,0.391573466
 05/18  01:00:00,0.647112436,3.806695481,0,3.466334802,0,0.095439583,0.095439583,0.095439583,0.095609311,0.020830833,0.083869043,0.334251667,0.317338189
 05/18  02:00:00,0.594768925,3.881687844,0,3.56186421,0,0.098069822,0.098069822,0.098069822,0.063739532,0.01388722,0.071584066,0.330376285,0.297068071
 05/18  03:00:00,0.584265966,3.945437045,0,3.620682499,0,0.099689282,0.099689282,0.099689282,0.063739532,0.01388722,0.064112105,0.325725827,0.302319296
 05/18  04:00:00,0.58270424,4.035792656,0,3.65346311,0,0.10059184,0.10059184,0.10059184,0.063739532,0.01388722,0.073952157,0.313421491,0.36074179
 05/18  05:00:00,0.632900917,4.194427054,0,3.553085328,0,0.09782811,0.09782811,0.09782811,0.067280625,0.014658732,0.086268255,0.349753194,0.617251526
 05/18  06:00:00,0.766935718,4.422974747,0,3.298928554,0,0.090830339,0.090830339,0.090830339,0.095609311,0.020830833,0.138447814,0.404105421,1.096212336
 05/18  07:00:00,0.954535928,4.338273577,0,3.079697735,0,0.084794195,0.084794195,0.084794195,0.159348851,0.034718055,0.214170541,0.429392286,1.229000283
 05/18  08:00:00,0.880982696,4.08921112,0,2.869173653,0,0.078997775,0.078997775,0.078997775,0.120396928,0.026231423,0.275218193,0.363026376,1.19503304
 05/18  09:00:00,0.808194496,3.583028889,0,2.471712484,0,0.068054364,0.068054364,0.068054364,0.063739532,0.01388722,0.336436578,0.308964802,1.090035617
 05/18  10:00:00,0.825935,3.757451549,0,2.769798663,0,0.076261655,0.076261655,0.076261655,0.053116287,0.011572684,0.351641232,0.316231142,0.965871608
 05/18  11:00:00,0.81740246,2.779435263,0,1.903802714,0,0.052417942,0.052417942,0.052417942,0.053116287,0.011572684,0.366855521,0.316328027,0.853844597
 05/18  12:00:00,0.790401273,2.256271022,0,1.467446748,0,0.040403629,0.040403629,0.040403629,0.053116287,0.011572684,0.357197296,0.310999377,0.767403348
 05/18  13:00:00,0.760924141,1.92310383,0,1.184985765,0,0.032626551,0.032626551,0.032626551,0.053116287,0.011572684,0.324743059,0.321753561,0.715956415
 05/18  14:00:00,0.747335747,1.632697596,0,0.944315157,0,0.026000098,0.026000098,0.026000098,0.053116287,0.011572684,0.299663708,0.33987097,0.664972904
 05/18  15:00:00,0.771781331,1.531994909,0,0.835423998,0,0.023001967,0.023001967,0.023001967,0.053116287,0.011572684,0.308214938,0.358763456,0.671860105
 05/18  16:00:00,0.88473659,1.47519336,0,0.711874162,0,0.019600234,0.019600234,0.019600234,0.056657371,0.012344198,0.354668497,0.42435429,0.734090645
 05/18  17:00:00,1.084741869,1.878615252,0,0.976632195,0,0.026889892,0.026889892,0.026889892,0.07082171,0.015430244,0.438965379,0.515522643,0.866475036
 05/18  18:00:00,1.174330165,1.720315887,0,0.693647475,0,0.019098393,0.019098393,0.019098393,0.123938005,0.027002933,0.397476839,0.559701994,0.988117418
 05/18  19:00:00,1.243672456,1.943115506,0,0.895124031,0,0.024645705,0.024645705,0.024645705,0.247876009,0.054005849,0.322310374,0.577722519,1.008199269
 05/18  20:00:00,1.461138814,2.067407362,0,1.090120603,0,0.030014601,0.030014601,0.030014601,0.435553471,0.094896004,0.285978888,0.59758385,0.93612655
 05/18  21:00:00,1.60109109,2.206836904,0,1.318695822,0,0.036308028,0.036308028,0.036308028,0.570114788,0.124213468,0.26971033,0.583632476,0.847941811
 05/18  22:00:00,1.330321112,2.442066844,0,1.70046369,0,0.046819351,0.046819351,0.046819351,0.446176784,0.097210535,0.21794333,0.505059113,0.706815837
 05/18  23:00:00,1.043552026,2.772887053,0,2.188807321,0,0.060265055,0.060265055,0.060265055,0.31161555,0.067893089,0.147779361,0.438886971,0.5538502
 05/18  24:00:00,0.747917474,3.156625556,0,2.73969478,0,0.075432797,0.075432797,0.075432797,0.159348851,0.034718055,0.098279396,0.363026376,0.391926349
 05/19  01:00:00,0.641840118,3.615765361,0,3.274845904,0,0.090167265,0.090167265,0.090167265,0.095609311,0.020830833,0.083869043,0.334251667,0.317896966
 05/19  02:00:00,0.595157862,3.896215254,0,3.575990268,0,0.098458758,0.098458758,0.098458758,0.063739532,0.01388722,0.071584066,0.330376285,0.297469422
 05/19  03:00:00,0.588446698,4.097785799,0,3.772525312,0,0.103870014,0.103870014,0.103870014,0.063739532,0.01388722,0.064112105,0.325725827,0.302825237
 05/19  04:00:00,0.587492183,4.209844946,0,3.827359651,0,0.105379783,0.105379783,0.105379783,0.063739532,0.01388722,0.073952157,0.313421491,0.36089754
 05/19  05:00:00,0.638968666,4.413731865,0,3.773464026,0,0.10389586,0.10389586,0.10389586,0.067280625,0.014658732,0.086268255,0.349753194,0.616177639
 05/19  06:00:00,0.782527557,4.986503475,0,3.865219101,0,0.106422178,0.106422178,0.106422178,0.095609311,0.020830833,0.138447814,0.404105421,1.093450517
 05/19  07:00:00,0.963670782,4.666515794,0,3.411472663,0,0.093929048,0.093929048,0.093929048,0.159348851,0.034718055,0.214170541,0.429392286,1.225467573
 05/19  08:00:00,0.892311317,4.497300497,0,3.280625516,0,0.090326397,0.090326397,0.090326397,0.120396928,0.026231423,0.275218193,0.363026376,1.191670555
 05/19  09:00:00,0.821231267,4.053511129,0,2.945203816,0,0.081091135,0.081091135,0.081091135,0.063739532,0.01388722,0.336436578,0.308964802,1.087026524
 05/19  10:00:00,0.83310795,4.015002711,0,3.030317873,0,0.083434605,0.083434605,0.083434605,0.053116287,0.011572684,0.351641232,0.316231142,0.962903559
 05/19  11:00:00,0.824854807,3.047654157,0,2.174469554,0,0.059870289,0.059870289,0.059870289,0.053116287,0.011572684,0.366855521,0.316328027,0.851396652
 05/19  12:00:00,0.793029391,2.349412857,0,1.562899161,0,0.043031748,0.043031748,0.043031748,0.053116287,0.011572684,0.357197296,0.310999377,0.765092769
 05/19  13:00:00,0.757807515,1.808038476,0,1.071790908,0,0.029509924,0.029509924,0.029509924,0.053116287,0.011572684,0.324743059,0.321753561,0.714085919
 05/19  14:00:00,0.738919242,1.325583558,0,0.638630444,0,0.017583594,0.017583594,0.017583594,0.053116287,0.011572684,0.299663708,0.33987097,0.663543579
 05/19  15:00:00,0.757007689,0.993844313,0,0.298850076,0,0.008228324,0.008228324,0.008228324,0.053116287,0.011572684,0.308214938,0.358763456,0.670283431
 05/19  16:00:00,0.867506632,0.847663741,0,0.086087661,0,0.002370276,0.002370276,0.002370276,0.056657371,0.012344198,0.354668497,0.42435429,0.732347527
 05/19  17:00:00,1.063493537,1.105140466,0,0.204899662,0,0.005641561,0.005641561,0.005641561,0.07082171,0.015430244,0.438965379,0.515522643,0.864732783
 05/19  18:00:00,1.156616209,1.075167184,0,0.050282334,0,0.001384438,0.001384438,0.001384438,0.123938005,0.027002933,0.397476839,0.559701994,0.986333856
 05/19  19:00:00,1.22534467,1.27557339,0,0.229464755,0,0.006317918,0.006317918,0.006317918,0.247876009,0.054005849,0.322310374,0.577722519,1.006316428
 05/19  20:00:00,1.445890222,1.511949628,0,0.536296673,0,0.014766009,0.014766009,0.014766009,0.435553471,0.094896004,0.285978888,0.59758385,0.934492745
 05/19  21:00:00,1.589912877,1.799542214,0,0.912706735,0,0.025129814,0.025129814,0.025129814,0.570114788,0.124213468,0.26971033,0.583632476,0.846636208
 05/19  22:00:00,1.325216065,2.25576748,0,1.515050006,0,0.041714303,0.041714303,0.041714303,0.446176784,0.097210535,0.21794333,0.505059113,0.705930157
 05/19  23:00:00,1.04471183,2.81465939,0,2.230931031,0,0.061424859,0.061424859,0.061424859,0.31161555,0.067893089,0.147779361,0.438886971,0.553498828
 05/19  24:00:00,0.754473326,3.394637404,0,2.977801216,0,0.081988649,0.081988649,0.081988649,0.159348851,0.034718055,0.098279396,0.363026376,0.391831761
 05/20  01:00:00,0.655295338,3.968364093,0,3.620180512,0,0.099675461,0.099675461,0.099675461,0.095609311,0.020830833,0.087816067,0.334251667,0.32516109
 05/20  02:00:00,0.611917087,4.415238552,0,4.089840566,0,0.112606745,0.112606745,0.112606745,0.063739532,0.01388722,0.074195304,0.330376285,0.302642423
 05/20  03:00:00,0.60904716,4.801568012,0,4.471136408,0,0.123105072,0.123105072,0.123105072,0.063739532,0.01388722,0.065477509,0.325725827,0.307996354
 05/20  04:00:00,0.613415958,5.065630328,0,4.671887242,0,0.128632402,0.128632402,0.128632402,0.063739532,0.01388722,0.076623313,0.313421491,0.372155331
 05/20  05:00:00,0.668574435,5.373155179,0,4.699945434,0,0.129404936,0.129404936,0.129404936,0.067280625,0.014658732,0.090364948,0.349753194,0.649119545
 05/20  06:00:00,0.809988464,5.673589275,0,4.476675198,0,0.123257573,0.123257573,0.123257573,0.095609311,0.020830833,0.149073327,0.404105421,1.16908022
 05/20  07:00:00,0.992612628,5.041352867,0,3.694057351,0,0.101709533,0.101709533,0.101709533,0.159348851,0.034718055,0.235331903,0.429392286,1.317719958
 05/20  08:00:00,0.919447916,4.401756369,0,3.088105745,0,0.085025695,0.085025695,0.085025695,0.120396928,0.026231423,0.307655494,0.363026376,1.288646197
 05/20  09:00:00,0.849858878,3.547579215,0,2.349435903,0,0.064687688,0.064687688,0.064687688,0.063739532,0.01388722,0.381467636,0.308964802,1.176862523
 05/20  10:00:00,0.849894661,2.852917736,0,1.790744834,0,0.049305087,0.049305087,0.049305087,0.053116287,0.011572684,0.402557461,0.316231142,1.040391624
 05/20  11:00:00,0.848549974,2.067003768,0,1.128695561,0,0.031076696,0.031076696,0.031076696,0.053116287,0.011572684,0.41934428,0.316328027,0.916520256
 05/20  12:00:00,0.811900455,1.355028398,0,0.511827966,0,0.014092305,0.014092305,0.014092305,0.053116287,0.011572684,0.405007803,0.310999377,0.821779506
 05/20  13:00:00,0.772331505,0.80165316,0,0.016194278,0,0.000445882,0.000445882,0.000445882,0.053116287,0.011572684,0.368331092,0.321753561,0.763297232
 05/20  14:00:00,0.760461221,0.731485015,0,0,0,0,0,0,0.053116287,0.011572684,0.33878928,0.33987097,0.70807548
 05/20  15:00:00,0.785838337,0.738942802,0,0,0,0,0,0,0.053116287,0.011572684,0.345273911,0.358763456,0.714231996
 05/20  16:00:00,0.901054275,0.815264019,0,0,0,0,0,0,0.056657371,0.012344198,0.390586416,0.42435429,0.786035466
 05/20  17:00:00,1.093203907,0.964084026,0,0,0,0,0,0,0.07082171,0.015430244,0.474317309,0.515522643,0.928576005
 05/20  18:00:00,1.189542087,1.10764662,0,0,0,0,0,0,0.123938005,0.027002933,0.431787155,0.559701994,1.069095626
 05/20  19:00:00,1.253271506,1.138852916,0,0,0,0,0,0,0.247876009,0.054005849,0.356555129,0.577722519,1.09906071
 05/20  20:00:00,1.465979583,1.064271205,0,0,0,0,0,0,0.435553471,0.094896004,0.320834258,0.59758385,1.023110996
 05/20  21:00:00,1.60038992,0.961485573,0,0,0,0,0,0,0.570114788,0.124213468,0.305317187,0.583632476,0.921286303
 05/20  22:00:00,1.325522742,1.298718526,0,0.498588109,0,0.013727768,0.013727768,0.013727768,0.446176784,0.097210535,0.246236542,0.505059113,0.7653431
 05/20  23:00:00,1.037298774,2.018684506,0,1.39747067,0,0.038476958,0.038476958,0.038476958,0.31161555,0.067893089,0.163314206,0.438886971,0.590984305
 05/20  24:00:00,0.742495151,2.73544102,0,2.304003711,0,0.06343679,0.06343679,0.06343679,0.159348851,0.034718055,0.104853079,0.363026376,0.406432882
 05/21  01:00:00,0.640102961,3.417071295,0,3.068398289,0,0.084483084,0.084483084,0.084483084,0.095609311,0.020830833,0.087816067,0.334251667,0.325650516
 05/21  02:00:00,0.60092533,4.016443528,0,3.690623531,0,0.101614989,0.101614989,0.101614989,0.063739532,0.01388722,0.074195304,0.330376285,0.303064434
 05/21  03:00:00,0.597829687,4.39485854,0,4.063721399,0,0.111887599,0.111887599,0.111887599,0.063739532,0.01388722,0.065477509,0.325725827,0.30870189
 05/21  04:00:00,0.601456222,4.631147681,0,4.237513507,0,0.116672666,0.116672666,0.116672666,0.063739532,0.01388722,0.076623313,0.313421491,0.372046418
 05/21  05:00:00,0.657344891,4.964225536,0,4.292092014,0,0.118175392,0.118175392,0.118175392,0.067280625,0.014658732,0.090364948,0.349753194,0.648043322
 05/21  06:00:00,0.801735881,5.371088806,0,4.17694404,0,0.11500499,0.11500499,0.11500499,0.095609311,0.020830833,0.149073327,0.404105421,1.166310908
 05/21  07:00:00,0.981663807,4.640178551,0,3.296399684,0,0.090760711,0.090760711,0.090760711,0.159348851,0.034718055,0.235331903,0.429392286,1.314203308
 05/21  08:00:00,0.905457198,3.890129416,0,2.579967395,0,0.071034977,0.071034977,0.071034977,0.120396928,0.026231423,0.307655494,0.363026376,1.285157594
 05/21  09:00:00,0.835091729,3.008205097,0,1.813097806,0,0.049920538,0.049920538,0.049920538,0.063739532,0.01388722,0.381467636,0.308964802,1.173826502
 05/21  10:00:00,0.823847603,1.904069289,0,0.844724088,0,0.023258029,0.023258029,0.023258029,0.053116287,0.011572684,0.402557461,0.316231142,1.037563923
 05/21  11:00:00,0.824839896,1.203668093,0,0.267553225,0,0.007366619,0.007366619,0.007366619,0.053116287,0.011572684,0.41934428,0.316328027,0.914326916
 05/21  12:00:00,0.79780815,0.841482,0,0,0,0,0,0,0.053116287,0.011572684,0.405007803,0.310999377,0.820061074
 05/21  13:00:00,0.771885623,0.783580893,0,0,0,0,0,0,0.053116287,0.011572684,0.368331092,0.321753561,0.761419244
 05/21  14:00:00,0.760461221,0.72915426,0,0,0,0,0,0,0.053116287,0.011572684,0.33878928,0.33987097,0.705744724
 05/21  15:00:00,0.785838337,0.73657499,0,0,0,0,0,0,0.053116287,0.011572684,0.345273911,0.358763456,0.711864183
 05/21  16:00:00,0.901054275,0.812389024,0,0,0,0,0,0,0.056657371,0.012344198,0.390586416,0.42435429,0.783160471
 05/21  17:00:00,1.093203907,0.960545866,0,0,0,0,0,0,0.07082171,0.015430244,0.474317309,0.515522643,0.925037845
 05/21  18:00:00,1.189542087,1.103663059,0,0,0,0,0,0,0.123938005,0.027002933,0.431787155,0.559701994,1.065112065
 05/21  19:00:00,1.253271506,1.134725249,0,0,0,0,0,0,0.247876009,0.054005849,0.356555129,0.577722519,1.094933043
 05/21  20:00:00,1.465979583,1.060393811,0,0,0,0,0,0,0.435553471,0.094896004,0.320834258,0.59758385,1.019233601
 05/21  21:00:00,1.60038992,0.95771092,0,0,0,0,0,0,0.570114788,0.124213468,0.305317187,0.583632476,0.917511649
 05/21  22:00:00,1.311794973,0.796891635,0,0,0,0,0,0,0.446176784,0.097210535,0.246236542,0.505059113,0.762104318
 05/21  23:00:00,0.998821816,0.61924603,0,0,0,0,0,0,0.31161555,0.067893089,0.163314206,0.438886971,0.589016499
 05/21  24:00:00,0.693084904,0.940579282,0,0.509439515,0,0.014026543,0.014026543,0.014026543,0.159348851,0.034718055,0.104853079,0.363026376,0.406135341
 05/22  01:00:00,0.587849302,1.655842358,0,1.313916935,0,0.036176449,0.036176449,0.036176449,0.095609311,0.020830833,0.083869043,0.334251667,0.318902932
 05/22  02:00:00,0.557161364,2.517198713,0,2.195969774,0,0.060462261,0.060462261,0.060462261,0.063739532,0.01388722,0.071584066,0.330376285,0.298473376
 05/22  03:00:00,0.563813395,3.203763722,0,2.877851708,0,0.079236711,0.079236711,0.079236711,0.063739532,0.01388722,0.064112105,0.325725827,0.303476764
 05/22  04:00:00,0.578410283,3.879448777,0,3.497507951,0,0.096297882,0.096297882,0.096297882,0.063739532,0.01388722,0.073952157,0.313421491,0.36035307
 05/22  05:00:00,0.635967276,4.301903113,0,3.664454502,0,0.100894469,0.100894469,0.100894469,0.067280625,0.014658732,0.086268255,0.349753194,0.61335841
 05/22  06:00:00,0.771499708,4.577181409,0,3.464691165,0,0.095394329,0.095394329,0.095394329,0.095609311,0.020830833,0.138447814,0.404105421,1.084656387
 05/22  07:00:00,0.940601564,3.817680754,0,2.57360614,0,0.070859831,0.070859831,0.070859831,0.159348851,0.034718055,0.214170541,0.429392286,1.214499055
 05/22  08:00:00,0.851598589,3.008015703,0,1.801952418,0,0.049613669,0.049613669,0.049613669,0.120396928,0.026231423,0.275218193,0.363026376,1.181058858
 05/22  09:00:00,0.769463684,2.164269965,0,1.065021942,0,0.029323552,0.029323552,0.029323552,0.063739532,0.01388722,0.336436578,0.308964802,1.077967233
 05/22  10:00:00,0.75411157,1.138461671,0,0.161194898,0,0.004438225,0.004438225,0.004438225,0.053116287,0.011572684,0.351641232,0.316231142,0.955485495
 05/22  11:00:00,0.764984518,0.868197138,0,0,0,0,0,0,0.053116287,0.011572684,0.366855521,0.316328027,0.846409186
